latitude,longitude,area_in_meters,confidence,geometry,full_plus_code,tile_id
-11.931598,-75.25217181,43.5953,0.8404,"POLYGON((-75.2521318618748 -11.9315826235986, -75.252191510418 -11.9315604795655, -75.2522117629633 -11.9316133772663, -75.2521521144105 -11.9316355213039, -75.2521318618748 -11.9315826235986))",57W63P9X+9484,911
-11.89788229,-75.26905695,62.7556,0.8458,"POLYGON((-75.2690675038818 -11.8978252652089, -75.2691078224482 -11.8978531466772, -75.2690463870847 -11.8979393117632, -75.2690060685112 -11.8979114302869, -75.2690675038818 -11.8978252652089))",57W64P2J+R9WJ,911
-11.93829181,-75.26590075,169.9573,0.8406,"POLYGON((-75.2658270068996 -11.9382362604797, -75.2659451284524 -11.938201871411, -75.2659641711165 -11.9382652917744, -75.2658768380842 -11.9382907172987, -75.2658958514174 -11.9383540400122, -75.265983184468 -11.9383286144815, -75.2659920286798 -11.9383580695321, -75.2658739070662 -11.9383924586215, -75.2658270068996 -11.9382362604797))",57W63P6M+MJQ6,911
-11.90189814,-75.22911855,41.4301,0.7297,"POLYGON((-75.2290984765747 -11.9019240499963, -75.2291128155034 -11.9019038077575, -75.2290749375673 -11.9018777849034, -75.2290925621586 -11.9018529043006, -75.2291606018163 -11.9018996488148, -75.2291286383008 -11.9019447716619, -75.2290984765747 -11.9019240499963))",57W63QXC+69R2,911
-11.90497471,-75.26747968,27.1405,0.8499,"POLYGON((-75.2674760686565 -11.905008780548, -75.2674483497456 -11.9049598157122, -75.2674833014111 -11.9049406263629, -75.2675110203263 -11.9049895911952, -75.2674760686565 -11.905008780548))",57W63PWM+2264,911
-11.8974171,-75.23825807,37.0793,0.7267,"POLYGON((-75.2382296135899 -11.8974472690813, -75.2382437556681 -11.8973784064986, -75.2382865115801 -11.8973869227973, -75.2382723695123 -11.8974557853817, -75.2382296135899 -11.8974472690813))",57W64Q36+2MQ8,911
-11.92841392,-75.25200765,29.5161,0.8288,"POLYGON((-75.2519831152984 -11.9284388556841, -75.2519844356152 -11.9283877935499, -75.2520321872201 -11.9283889908147, -75.2520308669122 -11.928440052949, -75.2519831152984 -11.9284388556841))",57W63PCX+J5QH,911
-11.90840902,-75.26053762,9.2973,0.6745,"POLYGON((-75.2605346442162 -11.9084290212283, -75.2605199423009 -11.9083987335286, -75.2605405955389 -11.9083890108671, -75.260555297456 -11.9084192985657, -75.2605346442162 -11.9084290212283))",57W63PRQ+JQPQ,911
-11.90701926,-75.26263885,84.5407,0.7662,"POLYGON((-75.2626996202454 -11.9070580591005, -75.2625674468517 -11.9070311777946, -75.2625780802318 -11.90698047191, -75.2627102536015 -11.9070073532114, -75.2626996202454 -11.9070580591005))",57W63PVP+5WX8,911
-11.93713905,-75.25595956,41.4636,0.8113,"POLYGON((-75.2559573148711 -11.9371857029038, -75.2559243415902 -11.9371077570429, -75.2559618137905 -11.9370923870177, -75.2559947870807 -11.9371703328737, -75.2559573148711 -11.9371857029038))",57W63P7V+4JVF,911
-11.89850901,-75.23408073,17.3831,0.6839,"POLYGON((-75.2340567001968 -11.8985211705378, -75.2340676475506 -11.8984857286544, -75.2341047528161 -11.8984968446718, -75.2340938054669 -11.8985322865564, -75.2340567001968 -11.8985211705378))",57W64Q28+H9VM,911
-11.93835799,-75.26007358,40.1499,0.7199,"POLYGON((-75.2600708955206 -11.9383113170241, -75.2601072460199 -11.9383250306789, -75.2600762670659 -11.9384046495914, -75.2600399165576 -11.9383909359327, -75.2600708955206 -11.9383113170241))",57W63P6Q+MX3P,911
-11.90839765,-75.26290995,14.8096,0.6717,"POLYGON((-75.2628864944705 -11.9084062512885, -75.262904274348 -11.9083736392434, -75.2629334108301 -11.9083890447927, -75.262915630955 -11.9084216568396, -75.2628864944705 -11.9084062512885))",57W63PRP+JRW5,911
-11.89930806,-75.26743493,12.327,0.6785,"POLYGON((-75.2674155699569 -11.8993212111191, -75.2674292445943 -11.8992856077761, -75.2674542800013 -11.8992949338414, -75.2674406053671 -11.8993305371855, -75.2674155699569 -11.8993212111191))",57W64P2M+72GJ,911
-11.9382707,-75.25827411,50.8207,0.6744,"POLYGON((-75.2582395348681 -11.9383044957961, -75.2582583984041 -11.9382252953942, -75.25830867717 -11.9382369064765, -75.2582898136478 -11.9383161068816, -75.2582395348681 -11.9383044957961))",57W63P6R+MMX2,911
-11.93675409,-75.25891735,87.9126,0.8044,"POLYGON((-75.2588307637187 -11.9367485984061, -75.2588446134745 -11.9367075124349, -75.259003939815 -11.9367595879084, -75.2589900900811 -11.9368006738863, -75.2588307637187 -11.9367485984061))",57W63P7R+7CWW,911
-11.93778103,-75.2647023,36.5241,0.8509,"POLYGON((-75.2646902693456 -11.9378249257904, -75.2646786134213 -11.937742008488, -75.2647143420606 -11.9377371386741, -75.2647259979956 -11.9378200559749, -75.2646902693456 -11.9378249257904))",57W63P6P+V4MP,911
-11.90343972,-75.26507348,20.1935,0.7255,"POLYGON((-75.2650385681864 -11.9034416752611, -75.2650469486834 -11.9034172971495, -75.2651083752044 -11.9034377771959, -75.2650999947128 -11.9034621553076, -75.2650385681864 -11.9034416752611))",57W63PWM+JXFG,911
-11.92351061,-75.24336182,29.2054,0.707,"POLYGON((-75.2433303383773 -11.9234938914366, -75.2433871016499 -11.9234856845449, -75.2433933089983 -11.9235273172821, -75.2433365457174 -11.9235355241752, -75.2433303383773 -11.9234938914366))",57W63QG4+HMRF,911
-11.93341717,-75.26230347,9.0404,0.7593,"POLYGON((-75.262286965112 -11.9334276430537, -75.2622900567164 -11.9334030344417, -75.2623199669316 -11.9334066779895, -75.2623168753299 -11.9334312866016, -75.262286965112 -11.9334276430537))",57W63P8Q+J3P7,911
-11.93630833,-75.25983158,584.0023,0.7953,"POLYGON((-75.2599892027066 -11.9363858290779, -75.2599703300553 -11.9364370618496, -75.2596445727699 -11.936320708556, -75.2596634454742 -11.9362694758069, -75.2596951692499 -11.9362808068583, -75.2597344354948 -11.93617421273, -75.2599325187735 -11.9362449637202, -75.2599086276706 -11.9363098198471, -75.2600250502832 -11.9363514033615, -75.2600096752247 -11.936393141392, -75.2599892027066 -11.9363858290779))",57W63P7R+F3FM,911
-11.91014974,-75.26053477,15.7371,0.7773,"POLYGON((-75.2605043260785 -11.9101563852227, -75.2605525111883 -11.910124486306, -75.2605652032995 -11.9101430795186, -75.2605170181877 -11.9101749784376, -75.2605043260785 -11.9101563852227))",57W63PQQ+WQW5,911
-11.90816749,-75.2626341,43.4945,0.859,"POLYGON((-75.2625939430615 -11.9081819673756, -75.2626217238095 -11.9081271788554, -75.2626742456627 -11.908153006479, -75.2626464649231 -11.9082077950042, -75.2625939430615 -11.9081819673756))",57W63PRP+PWQ8,911
-11.93655782,-75.25932818,101.8534,0.7741,"POLYGON((-75.2593655679647 -11.9366082183251, -75.2592678208152 -11.9365931064163, -75.2592778978542 -11.936531704017, -75.2593102152958 -11.936536846614, -75.2593156503959 -11.93650275949, -75.2593811643703 -11.9365131845598, -75.2593655679647 -11.9366082183251))",57W63P7R+97FM,911
-11.90686499,-75.26011189,45.712,0.7369,"POLYGON((-75.2600672038194 -11.9068658371176, -75.2601235687233 -11.9068224994411, -75.2601565867292 -11.9068641468772, -75.2601002218224 -11.9069074845607, -75.2600672038194 -11.9068658371176))",57W63PVQ+7X2F,911
-11.89979564,-75.26765242,109.9747,0.8735,"POLYGON((-75.2675892809832 -11.8998225603847, -75.2676398152894 -11.8997290208492, -75.2677155525087 -11.899768705044, -75.2676650182209 -11.8998622445918, -75.2675892809832 -11.8998225603847))",57W64P2J+3WQ2,911
-11.89974665,-75.26725256,97.0307,0.8331,"POLYGON((-75.2672555249121 -11.8997508604997, -75.2672079151564 -11.8997327893161, -75.2672331499524 -11.8996683090864, -75.2673037835417 -11.8996951193975, -75.2672372738251 -11.8998650658005, -75.2672142499707 -11.8998563266639, -75.2672555249121 -11.8997508604997))",57W64P2M+4355,911
-11.9271553,-75.25012026,64.3502,0.8762,"POLYGON((-75.2500649306269 -11.9271553808591, -75.2500941520166 -11.9271072663459, -75.2501755826667 -11.9271552221481, -75.2501463612868 -11.9272033366695, -75.2500649306269 -11.9271553808591))",57W63PFX+4XJJ,911
-11.93046239,-75.25777017,38.1891,0.8043,"POLYGON((-75.2577313316427 -11.9304760642697, -75.2577441082452 -11.9304309172501, -75.2578089928914 -11.9304487224123, -75.2577962162988 -11.9304938694346, -75.2577313316427 -11.9304760642697))",57W63P9R+RV9F,911
-11.93253735,-75.26195324,71.8512,0.7759,"POLYGON((-75.2619116300604 -11.9325768051485, -75.2619348384218 -11.9324834199652, -75.2619948467404 -11.9324978806521, -75.2619716383986 -11.9325912658399, -75.2619116300604 -11.9325768051485))",57W63P8Q+X6MF,911
-11.90516987,-75.26763754,117.3767,0.8514,"POLYGON((-75.2675563117661 -11.9051637301518, -75.2675897765594 -11.9051433852614, -75.2675992866577 -11.9051585563809, -75.2676839993018 -11.905107055375, -75.2677185680141 -11.9051622015611, -75.2676003905616 -11.9052340474731, -75.2675563117661 -11.9051637301518))",57W63PVJ+WWQ8,911
-11.89810223,-75.26797686,116.0341,0.8577,"POLYGON((-75.2679711767645 -11.8980255307754, -75.2680356282159 -11.8980515846776, -75.267982550964 -11.8981789324019, -75.2679180994877 -11.8981528784889, -75.2679711767645 -11.8980255307754))",57W64P2J+QR2W,911
-11.90773231,-75.25939084,47.9012,0.7633,"POLYGON((-75.2593780625619 -11.907774887235, -75.2593499764162 -11.9077135635502, -75.2594036267983 -11.9076897333139, -75.2594317129533 -11.9077510569932, -75.2593780625619 -11.907774887235))",57W63PRR+W65M,911
-11.93881559,-75.26272772,10.518,0.7049,"POLYGON((-75.262711810299 -11.9388292835645, -75.2627164343075 -11.9387979997244, -75.2627436510806 -11.9388019002742, -75.2627390270751 -11.9388331841148, -75.262711810299 -11.9388292835645))",57W63P6P+FWC8,911
-11.93318807,-75.25059026,122.3711,0.8114,"POLYGON((-75.250498616259 -11.9331498985245, -75.250559444162 -11.9331457251485, -75.2505616153166 -11.9331764093276, -75.2507042753747 -11.9331666214305, -75.2507071268806 -11.9332069204687, -75.2505036388829 -11.933220881745, -75.250498616259 -11.9331498985245))",57W63P8X+PQFC,911
-11.93221795,-75.26127904,25.6974,0.6916,"POLYGON((-75.2612486208426 -11.9322324755907, -75.2612550533125 -11.9321944882352, -75.2613094604873 -11.9322034214299, -75.261303028025 -11.9322414087866, -75.2612486208426 -11.9322324755907))",57W63P9Q+4F96,911
-11.93072263,-75.24164618,29.3208,0.8037,"POLYGON((-75.2416103900424 -11.9307262915018, -75.2416315455959 -11.930690266486, -75.2416819653367 -11.9307189767892, -75.2416608097875 -11.9307550018086, -75.2416103900424 -11.9307262915018))",57W63Q95+P893,911
-11.93411397,-75.26150548,78.6955,0.6596,"POLYGON((-75.2615385712309 -11.9340323217397, -75.2615699615436 -11.9340531669744, -75.2614724006299 -11.9341956196912, -75.2614410103069 -11.934174774446, -75.2615385712309 -11.9340323217397))",57W63P8Q+995H,911
-11.93555399,-75.26209848,30.8327,0.7664,"POLYGON((-75.2620714127168 -11.935582804449, -75.2620903419545 -11.9355155654495, -75.2621255431826 -11.9355251742892, -75.262106613953 -11.935592413291, -75.2620714127168 -11.935582804449))",57W63P7Q+Q5CX,911
-11.90672173,-75.25991834,26.5961,0.7668,"POLYGON((-75.2598894805058 -11.9067400340768, -75.259910020096 -11.9066889312672, -75.2599472111586 -11.9067034283402, -75.2599266715744 -11.9067545311525, -75.2598894805058 -11.9067400340768))",57W63PVR+8284,911
-11.90262916,-75.26691668,25.3899,0.6922,"POLYGON((-75.266895354661 -11.9026560634255, -75.2669023067567 -11.9025981068226, -75.2669380182645 -11.902602261419, -75.2669310661768 -11.9026602180228, -75.266895354661 -11.9026560634255))",57W63PWM+W6WW,911
-11.89786148,-75.26886608,89.8443,0.8612,"POLYGON((-75.2688933853162 -11.8978653944516, -75.2688576304101 -11.8979155417871, -75.268800206 -11.8978758310586, -75.2688511887234 -11.897804326262, -75.2689492318823 -11.8978721260709, -75.2689340040742 -11.8978934835435, -75.2688933853162 -11.8978653944516))",57W64P2J+VF2F,911
-11.92102796,-75.24910811,36.9095,0.7907,"POLYGON((-75.2490838887537 -11.9210657362739, -75.2490951981993 -11.9209851339442, -75.2491323410039 -11.9209901877283, -75.2491210315691 -11.9210707900593, -75.2490838887537 -11.9210657362739))",57W63QH2+H9JW,911
-11.93983455,-75.25843091,47.4966,0.6974,"POLYGON((-75.2583782505759 -11.9398498879668, -75.2583811024849 -11.9398117725945, -75.2584835587338 -11.9398192055295, -75.2584807068391 -11.9398573209025, -75.2583782505759 -11.9398498879668))",57W63P6R+3J8J,911
-11.93604502,-75.26039382,47.5387,0.7928,"POLYGON((-75.260356865602 -11.936084818446, -75.2603945211977 -11.9359910977068, -75.2604307769788 -11.9360052221309, -75.2603931213936 -11.9360989428752, -75.260356865602 -11.936084818446))",57W63P7Q+HRQ3,911
-11.93828904,-75.26569245,34.8954,0.693,"POLYGON((-75.2656462444658 -11.938289747814, -75.2657255821545 -11.9382573203187, -75.2657386564386 -11.9382883356471, -75.2656593187425 -11.9383207631461, -75.2656462444658 -11.938289747814))",57W63P6M+MPMH,911
-11.9361658,-75.26094648,44.7867,0.6587,"POLYGON((-75.2609062688456 -11.9361818782871, -75.2609277320156 -11.936127257572, -75.2609866872735 -11.9361497200816, -75.2609652241134 -11.9362043408008, -75.2609062688456 -11.9361818782871))",57W63P7Q+GJM8,911
-11.89728586,-75.2690918,38.478,0.8138,"POLYGON((-75.2690890486543 -11.8972454335957, -75.2691301321728 -11.8972711537076, -75.2690945454777 -11.8973262862254, -75.2690534619539 -11.8973005661087, -75.2690890486543 -11.8972454335957))",57W64P3J+39MC,911
-11.93828798,-75.25998542,8.4878,0.6571,"POLYGON((-75.2599684290598 -11.938297112688, -75.2599712933074 -11.9382749144678, -75.2600023996208 -11.9382788061131, -75.2599995353756 -11.9383010043336, -75.2599684290598 -11.938297112688))",57W63P6R+M2JF,911
-11.93610688,-75.26221904,38.2956,0.7725,"POLYGON((-75.2621814526187 -11.936093015686, -75.2622356682964 -11.9360709012085, -75.2622566345566 -11.9361207401294, -75.2622024188709 -11.9361428546111, -75.2621814526187 -11.936093015686))",57W63P7Q+H42Q,911
-11.93636472,-75.25826095,22.443,0.748,"POLYGON((-75.2582334062533 -11.9363781405247, -75.2582454716409 -11.9363385687274, -75.2582884782753 -11.9363512829428, -75.2582764128938 -11.9363908547418, -75.2582334062533 -11.9363781405247))",57W63P7R+FM5G,911
-11.9336027,-75.26212463,36.6832,0.8024,"POLYGON((-75.2620865599231 -11.9336156432618, -75.2621001911157 -11.9335711853704, -75.2621627012315 -11.9335897695256, -75.2621490700483 -11.9336342274198, -75.2620865599231 -11.9336156432618))",57W63P8Q+H52R,911
-11.89919144,-75.26836783,23.1068,0.7534,"POLYGON((-75.2683383558236 -11.8992014672023, -75.2683599587578 -11.8991617179025, -75.2683973070611 -11.899181404618, -75.2683757041309 -11.8992211539207, -75.2683383558236 -11.8992014672023))",57W64P2J+8MC6,911
-11.9211292,-75.24899917,49.9184,0.8291,"POLYGON((-75.2489709273696 -11.9211682139775, -75.2489772505436 -11.9210864320689, -75.249027414331 -11.9210901931757, -75.2490210911719 -11.9211719750867, -75.2489709273696 -11.9211682139775))",57W63QH2+GCRR,911
-11.93147709,-75.26062222,94.5024,0.7993,"POLYGON((-75.26055649855 -11.9314893645203, -75.2605861708104 -11.9314532432904, -75.260609108434 -11.9314715138171, -75.2606212591013 -11.9314567223189, -75.2605983214781 -11.9314384517928, -75.2606211689953 -11.9314106385833, -75.2606854604334 -11.9314618486871, -75.2606207899945 -11.9315405746374, -75.26055649855 -11.9314893645203))",57W63P9Q+CQ2R,911
-11.8962373,-75.26839792,17.088,0.6568,"POLYGON((-75.2683730892475 -11.8962476593725, -75.2683917848015 -11.8962114360688, -75.2684227700023 -11.8962269468366, -75.2684040744511 -11.8962631701423, -75.2683730892475 -11.8962476593725))",57W64P3J+GJ5F,911
-11.93894285,-75.26282382,85.5059,0.8702,"POLYGON((-75.2627938351133 -11.9388938148545, -75.2629008877598 -11.9389183571215, -75.2628936625413 -11.9389489150923, -75.262838662174 -11.9389363060337, -75.2628230650594 -11.9390022715946, -75.2627710127568 -11.9389903383811, -75.2627938351133 -11.9388938148545))",57W63P6P+CVF8,911
-11.92989203,-75.25902649,18.7375,0.7221,"POLYGON((-75.259000731779 -11.929879105736, -75.2590474901038 -11.929872505603, -75.2590522151337 -11.9299049642416, -75.2590054568035 -11.9299115643755, -75.259000731779 -11.929879105736))",57W63PCR+29X6,911
-11.9386702,-75.25808608,25.2505,0.7338,"POLYGON((-75.2580566113348 -11.9386854021648, -75.2580628718472 -11.938646742821, -75.2581155265488 -11.938655010499, -75.2581092660436 -11.9386936698437, -75.2580566113348 -11.9386854021648))",57W63P6R+GQM2,911
-11.90062861,-75.2670376,15.3116,0.7123,"POLYGON((-75.2670124020772 -11.9006345646388, -75.2670244947583 -11.9006065984471, -75.2670628017524 -11.9006226634869, -75.2670507090745 -11.9006506296803, -75.2670124020772 -11.9006345646388))",57W63PXM+P5WX,911
-11.93334191,-75.25991448,49.9337,0.7567,"POLYGON((-75.2598545330474 -11.9333371500401, -75.2598684278418 -11.9333038245974, -75.2599744223158 -11.9333466762673, -75.2599605275325 -11.9333800017149, -75.2598545330474 -11.9333371500401))",57W63P8R+M288,911
-11.90140476,-75.26615163,183.4485,0.8427,"POLYGON((-75.2660635395555 -11.9014103262141, -75.2661324151553 -11.901319907757, -75.2662397223621 -11.9013991850976, -75.2661708467792 -11.90148960358, -75.2660635395555 -11.9014103262141))",57W63PXM+CGQR,911
-11.89901673,-75.26836199,45.7141,0.7056,"POLYGON((-75.2683153715496 -11.8990163987653, -75.268340388122 -11.898976051513, -75.2684086017962 -11.8990170723895, -75.2683835852306 -11.8990574196478, -75.2683153715496 -11.8990163987653))",57W64P2J+9MR7,911
-11.93643064,-75.25936687,12.0493,0.7075,"POLYGON((-75.2593483130925 -11.9364454764654, -75.2593621743999 -11.9364075470233, -75.2593854243419 -11.9364157855219, -75.2593715630374 -11.9364537149651, -75.2593483130925 -11.9364454764654))",57W63P7R+C7CM,911
-11.93004689,-75.26724441,129.3293,0.7883,"POLYGON((-75.2671717467475 -11.9300686766053, -75.2672482416974 -11.9299721812423, -75.2673170831492 -11.9300250982718, -75.2672405882096 -11.9301215936529, -75.2671717467475 -11.9300686766053))",57W63P9M+X4J2,911
-11.93580598,-75.26013109,14.7677,0.6771,"POLYGON((-75.2601090495274 -11.9358175688343, -75.2601167668492 -11.9357858161466, -75.260153130425 -11.9357943856, -75.2601454131074 -11.9358261382886, -75.2601090495274 -11.9358175688343))",57W63P7Q+MWHQ,911
-11.91991821,-75.25063212,224.2015,0.8075,"POLYGON((-75.2505487988222 -11.9199674088493, -75.2505887809658 -11.9198325897444, -75.2507154405885 -11.9198690151631, -75.2506754585004 -11.920003834288, -75.2505487988222 -11.9199674088493))",57W63PJX+2PQ9,911
-11.9083582,-75.26287917,48.16,0.8355,"POLYGON((-75.262835843337 -11.9083712375769, -75.2628737012471 -11.908313902975, -75.2629224982061 -11.9083451509614, -75.2628846403021 -11.9084024855696, -75.262835843337 -11.9083712375769))",57W63PRP+MR5Q,911
-11.93551406,-75.26029541,260.1658,0.8728,"POLYGON((-75.2602918670292 -11.9353853262019, -75.2603596262361 -11.935408503947, -75.2603494122492 -11.9354374570034, -75.2603712525688 -11.9354449277094, -75.2603034175637 -11.9356372159403, -75.260213817974 -11.9356065674675, -75.2602918670292 -11.9353853262019))",57W63P7Q+QVWG,911
-11.93735131,-75.26033773,134.9314,0.7527,"POLYGON((-75.260273692074 -11.9373943176521, -75.2603179600274 -11.9372774997704, -75.2604017733354 -11.9373082953541, -75.2603575054137 -11.9374251132484, -75.260273692074 -11.9373943176521))",57W63P7Q+3V3R,911
-11.90002233,-75.23413764,150.4965,0.8217,"POLYGON((-75.2340738365608 -11.8999809193002, -75.2341551733168 -11.9000334611577, -75.2341810459074 -11.8999946158953, -75.2341523807077 -11.8999760987764, -75.2341759426073 -11.8999407227935, -75.2342344900549 -11.8999785432109, -75.2341642444787 -11.9000840103588, -75.2341343622219 -11.9000647070505, -75.2341180659993 -11.9000891742831, -75.2340367292337 -11.900036632415, -75.2340738365608 -11.8999809193002))",57W63QX8+X8X4,911
-11.93392068,-75.26022425,8.8492,0.6654,"POLYGON((-75.2602356233633 -11.9339361788199, -75.2602067758349 -11.9339290236325, -75.2602128754812 -11.9339051785511, -75.2602417230071 -11.9339123337379, -75.2602356233633 -11.9339361788199))",57W63P8Q+CWJ5,911
-11.89811202,-75.23792303,86.8991,0.7503,"POLYGON((-75.2378507520333 -11.8981235624047, -75.2378845388773 -11.8981136054122, -75.2378780368916 -11.8980922066794, -75.2379729599658 -11.8980642327973, -75.2379902292035 -11.8981210676402, -75.2378615192638 -11.8981589985226, -75.2378507520333 -11.8981235624047))",57W64Q26+QR4F,911
-11.93666936,-75.25941968,26.4716,0.7173,"POLYGON((-75.2593920979949 -11.9366900311679, -75.2594108238014 -11.9366363569129, -75.2594472898449 -11.9366486925278, -75.2594285640449 -11.936702366785, -75.2593920979949 -11.9366900311679))",57W63P7R+86P8,911
-11.93030364,-75.25867871,257.7502,0.8305,"POLYGON((-75.2585922501642 -11.9303727421197, -75.2586597441026 -11.9301955860949, -75.2587651746408 -11.9302345348366, -75.2586976807623 -11.9304116908849, -75.2585922501642 -11.9303727421197))",57W63P9R+VGGV,911
-11.89887446,-75.23396517,21.5724,0.697,"POLYGON((-75.2339402146461 -11.8988944009531, -75.2339353933105 -11.8988625396983, -75.2339901400261 -11.8988545047508, -75.2339949613678 -11.8988863660044, -75.2339402146461 -11.8988944009531))",57W64Q28+FC32,911
-11.9323092,-75.26600322,279.1443,0.7987,"POLYGON((-75.2660173953408 -11.9321976539177, -75.2661112673868 -11.9322728800257, -75.2659890537259 -11.9324207565905, -75.265895181661 -11.9323455304429, -75.2660173953408 -11.9321976539177))",57W63P9M+3HHQ,911
-11.93498283,-75.25163774,50.1913,0.6774,"POLYGON((-75.2516009093571 -11.9350098421918, -75.2516119882506 -11.9349453913608, -75.2516745705854 -11.9349558222794, -75.2516634917064 -11.9350202731124, -75.2516009093571 -11.9350098421918))",57W63P8X+285P,911
-11.90124731,-75.26628386,193.4882,0.8204,"POLYGON((-75.2661833260709 -11.9012787835968, -75.2662706096644 -11.9011611418618, -75.2664024858773 -11.9012560383092, -75.2663718110056 -11.9012973822617, -75.2662975040672 -11.9012439119449, -75.2662649246263 -11.9012878228647, -75.2662828790276 -11.9013007426256, -75.2662588497657 -11.9013331295149, -75.2661833260709 -11.9012787835968))",57W63PXM+GF45,911
-11.90091592,-75.26662973,37.7206,0.7927,"POLYGON((-75.2665862446469 -11.9009298098149, -75.2666474340639 -11.90087441682, -75.2666732116461 -11.900902033864, -75.2666120222285 -11.9009574268649, -75.2665862446469 -11.9009298098149))",57W63PXM+J8Q9,911
-11.93218027,-75.26081216,92.9308,0.6927,"POLYGON((-75.2607250569861 -11.9321865079939, -75.2607340659372 -11.9321417652338, -75.2608992647425 -11.9321740182264, -75.2608902558176 -11.932218760991, -75.2607250569861 -11.9321865079939))",57W63P9Q+4MGJ,911
-11.93472235,-75.26186248,14.9471,0.7562,"POLYGON((-75.2618424769874 -11.9347372286549, -75.2618485771206 -11.9347018110445, -75.2618824882619 -11.934707474303, -75.2618763881328 -11.934742891914, -75.2618424769874 -11.9347372286549))",57W63P8Q+4763,911
-11.93481753,-75.26245478,17.2442,0.7997,"POLYGON((-75.2624349248685 -11.934835896824, -75.2624410311629 -11.9347943581856, -75.2624746440297 -11.9347991492787, -75.2624685377403 -11.9348406879177, -75.2624349248685 -11.934835896824))",57W63P8Q+32F7,911
-11.93225341,-75.2622131,95.4634,0.8358,"POLYGON((-75.2621601155233 -11.9322925071659, -75.2621894346296 -11.9321956752044, -75.2622675540379 -11.9322186104187, -75.2622429955626 -11.9322997195662, -75.2622228135297 -11.9322937942902, -75.262218052923 -11.9323095171113, -75.2621601155233 -11.9322925071659))",57W63P9Q+34VR,911
-11.89618062,-75.26970091,41.3069,0.8068,"POLYGON((-75.2696524871506 -11.8961612615775, -75.2696759599291 -11.8961353902479, -75.269749339571 -11.8961999631323, -75.2697258667945 -11.8962258344682, -75.2696524871506 -11.8961612615775))",57W64P3J+G4FP,911
-11.92860352,-75.25397833,85.7996,0.8697,"POLYGON((-75.2539246924642 -11.9286300293843, -75.2539519751163 -11.9285504277267, -75.2540319628342 -11.9285770111865, -75.254004680204 -11.9286566128516, -75.2539246924642 -11.9286300293843))",57W63PCW+HC2W,911
-11.93194921,-75.26114619,90.8071,0.7528,"POLYGON((-75.2610972346233 -11.9320299007343, -75.2611563707862 -11.9318557585987, -75.2611951409064 -11.931868524732, -75.2611360047658 -11.9320426668754, -75.2610972346233 -11.9320299007343))",57W63P9Q+6GH3,911
-11.93770574,-75.26188966,17.748,0.7675,"POLYGON((-75.2618679718331 -11.937722080866, -75.2618743907332 -11.9376834352178, -75.2619113658017 -11.9376893899633, -75.2619049469067 -11.9377280356123, -75.2618679718331 -11.937722080866))",57W63P6Q+W69P,911
-11.93867243,-75.26000536,29.0751,0.7353,"POLYGON((-75.2599772495821 -11.9386948751456, -75.2599943144225 -11.9386385073335, -75.26003347437 -11.9386500022093, -75.2600164095373 -11.9387063700238, -75.2599772495821 -11.9386948751456))",57W63P6Q+GXQ5,911
-11.93820396,-75.25705283,52.6636,0.8938,"POLYGON((-75.2570021801555 -11.9382072488173, -75.2570239536914 -11.9381628576932, -75.2571034745652 -11.9382006763922, -75.2570817010395 -11.9382450675221, -75.2570021801555 -11.9382072488173))",57W63P6V+P58V,911
-11.93693372,-75.25936557,83.5985,0.6913,"POLYGON((-75.2593190997982 -11.9369822864352, -75.2593578564869 -11.9368674335173, -75.2594120436539 -11.9368851630722, -75.2593732869861 -11.9370000159968, -75.2593190997982 -11.9369822864352))",57W63P7R+67CM,911
-11.93395604,-75.26115843,36.715,0.7342,"POLYGON((-75.2611246751862 -11.9339828243114, -75.2611628182235 -11.9339348686205, -75.2611248511128 -11.9339055873936, -75.2611319292981 -11.933896688278, -75.2611970399016 -11.9339469032672, -75.261151818682 -11.9340037580785, -75.2611246751862 -11.9339828243114))",57W63P8Q+CG8Q,911
-11.90339217,-75.2651352,5.6881,0.6629,"POLYGON((-75.2651241840088 -11.9034029235379, -75.2651256747243 -11.9033801156813, -75.2651462032617 -11.90338141697, -75.265144712548 -11.9034042248266, -75.2651241840088 -11.9034029235379))",57W63PWM+JWX8,911
-11.9102095,-75.26047565,34.1174,0.7631,"POLYGON((-75.260437658471 -11.910189724104, -75.2604672168883 -11.9101679970577, -75.2605136563319 -11.9102292674943, -75.2604840979129 -11.9102509945447, -75.260437658471 -11.910189724104))",57W63PQQ+WR6Q,911
-11.93483034,-75.25986458,278.0515,0.8214,"POLYGON((-75.2597736734368 -11.9348872160998, -75.2598376233172 -11.9347127392457, -75.2599443234919 -11.9347506594399, -75.2599282138427 -11.9347946120681, -75.2598919703838 -11.9347817315044, -75.2598770128115 -11.9348225408454, -75.2599489072396 -11.9348480914018, -75.2599160246467 -11.9349378063116, -75.2597736734368 -11.9348872160998))",57W63P8R+336M,911
-11.91038889,-75.26004762,20.5253,0.7424,"POLYGON((-75.2600180589347 -11.9103839705276, -75.2600439177451 -11.9103595836562, -75.2600771977726 -11.9103938067307, -75.2600513389622 -11.9104181936053, -75.2600180589347 -11.9103839705276))",57W63PQQ+RXWF,911
